IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.775
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.754
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.731
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.73
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.731
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.726
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.7
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.647
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.536
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.213
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.202
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.33
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.289
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.244
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",591,"Panama","PA","PAN",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.204
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.886
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.439
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.635
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.632
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.611
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.583
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.57
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.554
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.48
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.48
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.42
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.376
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.338
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.303
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.253
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.212
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.168
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.124
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.088
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.039
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.001
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.832
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.742
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.663
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.586
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.507
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",598,"Papua New Guinea","PG","PNG",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.43
